project_name,repository,file_path,line_number,usage_type,code_snippet,file_url
glance,openstack/glance,glance/locale/tr_TR/LC_MESSAGES/glance.po,1353,"Other(""\""bu platformda eventlet 'poll' ya da 'selects' hav"")","""bu platformda eventlet 'poll' ya da 'selects' havuzları kullanılabilirdir""",https://opendev.org/openstack/glance/src/branch/master/glance/locale/tr_TR/LC_MESSAGES/glance.po
glance,openstack/glance,glance/locale/zh_CN/LC_MESSAGES/glance.po,1490,"Other(""msgid \""eventlet 'poll' nor 'selects' hubs are avai"")","msgid ""eventlet 'poll' nor 'selects' hubs are available on this platform""",https://opendev.org/openstack/glance/src/branch/master/glance/locale/zh_CN/LC_MESSAGES/glance.po
glance,openstack/glance,glance/locale/zh_CN/LC_MESSAGES/glance.po,1491,"Other(""msgstr \""在此平台上，eventlet“poll”和“selects”主数据中心都不可用\"""")","msgstr ""在此平台上，eventlet“poll”和“selects”主数据中心都不可用""",https://opendev.org/openstack/glance/src/branch/master/glance/locale/zh_CN/LC_MESSAGES/glance.po
glance,openstack/glance,glance/locale/zh_TW/LC_MESSAGES/glance.po,1430,"Other(""msgid \""eventlet 'poll' nor 'selects' hubs are avai"")","msgid ""eventlet 'poll' nor 'selects' hubs are available on this platform""",https://opendev.org/openstack/glance/src/branch/master/glance/locale/zh_TW/LC_MESSAGES/glance.po
glance,openstack/glance,glance/locale/zh_TW/LC_MESSAGES/glance.po,1431,"Other(""msgstr \""此平台上無法使用 eventlet 'poll' 及 'selects' 中心。\"""")","msgstr ""此平台上無法使用 eventlet 'poll' 及 'selects' 中心。""",https://opendev.org/openstack/glance/src/branch/master/glance/locale/zh_TW/LC_MESSAGES/glance.po
glance,openstack/glance,glance/opts.py,51,"Other(""glance.common.wsgi.eventlet_opts,"")","glance.common.wsgi.eventlet_opts,",https://opendev.org/openstack/glance/src/branch/master/glance/opts.py
glance,openstack/glance,releasenotes/notes/pike-rc-1-a5d3f6e8877b52c6.yaml,22,"Other(""* Bug 1655727_: Invoke monkey_patching early enoug"")",* Bug 1655727_: Invoke monkey_patching early enough for eventlet 0.20.1,https://opendev.org/openstack/glance/src/branch/master/releasenotes/notes/pike-rc-1-a5d3f6e8877b52c6.yaml
glance,openstack/glance,releasenotes/notes/ussuri-final-b377a21508ada060.yaml,18,"Other(""Bug 1863021_: eventlet monkey patch results in ass"")",Bug 1863021_: eventlet monkey patch results in assert len(_active) == 1 AssertionError,https://opendev.org/openstack/glance/src/branch/master/releasenotes/notes/ussuri-final-b377a21508ada060.yaml
glance,openstack/glance,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,1005,"Other(""msgid \""Bug 1655727_: Invoke monkey_patching early "")","msgid ""Bug 1655727_: Invoke monkey_patching early enough for eventlet 0.20.1""",https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,1006,"Other(""msgstr \""Bug 1655727_: Invoke monkey_patching early"")","msgstr ""Bug 1655727_: Invoke monkey_patching early enough for eventlet 0.20.1""",https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,1048,"Other(""msgid \""Bug 1744824_: Fix py27 eventlet issue <0.22"")","msgid ""Bug 1744824_: Fix py27 eventlet issue <0.22.0""",https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,1049,"Other(""msgstr \""Bug 1744824_: Fix py27 eventlet issue <0.2"")","msgstr ""Bug 1744824_: Fix py27 eventlet issue <0.22.0""",https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,1182,"Other(""\""Bug 1863021_: eventlet monkey patch results in as"")","""Bug 1863021_: eventlet monkey patch results in assert len(_active) == 1 """,https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,1185,"Other(""\""Bug 1863021_: eventlet monkey patch results in as"")","""Bug 1863021_: eventlet monkey patch results in assert len(_active) == 1 """,https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,1525,Import,"""eventlet.  As a result, the team backported a fix from eventlet 0.22.0 to """,https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,1526,"Other(""\""the Glance code.  (The Ocata release of OpenStack"")","""the Glance code.  (The Ocata release of OpenStack uses eventlet 0.19.0.)  """,https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,1530,Import,"""eventlet.  As a result, the team backported a fix from eventlet 0.22.0 to """,https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,1531,"Other(""\""the Glance code.  (The Ocata release of OpenStack"")","""the Glance code.  (The Ocata release of OpenStack uses eventlet 0.19.0.)  """,https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,1536,Import,"""eventlet.  As a result, the team backported a fix from eventlet 0.22.0 to """,https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,1537,"Other(""\""the Glance code.  (The Pike release of OpenStack "")","""the Glance code.  (The Pike release of OpenStack uses eventlet 0.20.0.)  See """,https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,1541,Import,"""eventlet.  As a result, the team backported a fix from eventlet 0.22.0 to """,https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,1542,"Other(""\""the Glance code.  (The Pike release of OpenStack "")","""the Glance code.  (The Pike release of OpenStack uses eventlet 0.20.0.)  See """,https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,493,"Other(""msgid \""Bug 1655727_: Invoke monkey_patching early "")","msgid ""Bug 1655727_: Invoke monkey_patching early enough for eventlet 0.20.1""",https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,494,"Other(""msgstr \""Bug 1655727_: eventlet 0.20.1 に十分間に合う monk"")","msgstr ""Bug 1655727_: eventlet 0.20.1 に十分間に合う monkey_patching 呼び出し""",https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,514,Import,"""eventlet.  As a result, the team backported a fix from eventlet 0.22.0 to """,https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,515,"Other(""\""the Glance code.  (The Ocata release of OpenStack"")","""the Glance code.  (The Ocata release of OpenStack uses eventlet 0.19.0.)  """,https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,518,"Other(""\""Python 2.7 配布パッケージの変更により、Glance での eventlet の使用が影"")","""Python 2.7 配布パッケージの変更により、Glance での eventlet の使用が影響を受""",https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,519,"Other(""\""けました。その結果、チームは eventlet 0.22.0から Glance のコードに修正をバ"")","""けました。その結果、チームは eventlet 0.22.0から Glance のコードに修正をバッ""",https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,520,"Other(""\""クポートしました。OpenStack の Ocata リリースでは、eventlet 0.19.0"")","""クポートしました。OpenStack の Ocata リリースでは、eventlet 0.19.0 が使用され""",https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,525,Import,"""eventlet.  As a result, the team backported a fix from eventlet 0.22.0 to """,https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,526,"Other(""\""the Glance code.  (The Pike release of OpenStack "")","""the Glance code.  (The Pike release of OpenStack uses eventlet 0.20.0.)  See """,https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,529,"Other(""\""Python 2.7 配布パッケージの変更により、Glance での eventlet の使用が影"")","""Python 2.7 配布パッケージの変更により、Glance での eventlet の使用が影響を受""",https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,530,"Other(""\""けました。その結果、チームは eventlet 0.22.0から Glance のコードに修正をバ"")","""けました。その結果、チームは eventlet 0.22.0から Glance のコードに修正をバッ""",https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
glance,openstack/glance,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,531,"Other(""\""クポートしました。OpenStack の Pike リリースでは、eventlet 0.20.0 "")","""クポートしました。OpenStack の Pike リリースでは、eventlet 0.20.0 が使用され""",https://opendev.org/openstack/glance/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
glance,openstack/glance,requirements.txt,10,"Other(""eventlet>=0.33.3 # MIT"")",eventlet>=0.33.3 # MIT,https://opendev.org/openstack/glance/src/branch/master/requirements.txt
glance-specs,openstack/glance-specs,specs/kilo/sighup-conf-reload.rst,47,"Other(""- Race conditions: Launcher does not shutdown even"")","- Race conditions: Launcher does not shutdown eventlet cleanly, existing",https://opendev.org/openstack/glance-specs/src/branch/master/specs/kilo/sighup-conf-reload.rst
glance-specs,openstack/glance-specs,specs/kilo/taskflow-integration.rst,23,"Other(""Glance currently comes with an eventlet executor w"")",Glance currently comes with an eventlet executor which is not easily extensible,https://opendev.org/openstack/glance-specs/src/branch/master/specs/kilo/taskflow-integration.rst
glance-specs,openstack/glance-specs,specs/kilo/taskflow-integration.rst,31,"Other(""executor API. This executor will route the tasks t"")",executor API. This executor will route the tasks to the eventlet executor of taskflow.,https://opendev.org/openstack/glance-specs/src/branch/master/specs/kilo/taskflow-integration.rst
glance-specs,openstack/glance-specs,specs/kilo/taskflow-integration.rst,32,"Other(""We will be using the `Taskflow Green Thread Pool E"")",We will be using the `Taskflow Green Thread Pool Executor <http://docs.openstack.org/developer/taskflow/types.html#taskflow.types.futures.GreenThreadPoolExecutor>`_ which ensures that eventlet green threads are used when,https://opendev.org/openstack/glance-specs/src/branch/master/specs/kilo/taskflow-integration.rst
glance-specs,openstack/glance-specs,specs/kilo/taskflow-integration.rst,34,"Other(""The initial implementation should provide the same"")",The initial implementation should provide the same result as the eventlet executor,https://opendev.org/openstack/glance-specs/src/branch/master/specs/kilo/taskflow-integration.rst
glance-specs,openstack/glance-specs,specs/kilo/taskflow-integration.rst,41,"Other(""Use the existing eventlet executor. This approach "")",Use the existing eventlet executor. This approach is likely to become rewriting,https://opendev.org/openstack/glance-specs/src/branch/master/specs/kilo/taskflow-integration.rst
glance-specs,openstack/glance-specs,specs/liberty/approved/image-signing-and-verification-support.rst,88,Wsgi,"However, eventlet.wsgi.Input file-like object that represents the image data",https://opendev.org/openstack/glance-specs/src/branch/master/specs/liberty/approved/image-signing-and-verification-support.rst
glance-specs,openstack/glance-specs,specs/liberty/approved/scrub-images-in-parallel.rst,119,"Other(""- Use eventlet to parallelize image scrubbing"")",- Use eventlet to parallelize image scrubbing,https://opendev.org/openstack/glance-specs/src/branch/master/specs/liberty/approved/scrub-images-in-parallel.rst
glance-specs,openstack/glance-specs,specs/liberty/approved/scrub-images-in-parallel.rst,120,"Other(""- Monkey-patch required modules for eventlet"")",- Monkey-patch required modules for eventlet,https://opendev.org/openstack/glance-specs/src/branch/master/specs/liberty/approved/scrub-images-in-parallel.rst
glance-specs,openstack/glance-specs,specs/stein/implemented/glance/windows-support.rst,50,"Other(""* avoid having eventlet monkey-patch the os module"")",* avoid having eventlet monkey-patch the os module as this will cause,https://opendev.org/openstack/glance-specs/src/branch/master/specs/stein/implemented/glance/windows-support.rst
glance-specs,openstack/glance-specs,specs/stein/implemented/glance/windows-support.rst,67,"Other(""IIS will not be supported initially, using eventle"")","IIS will not be supported initially, using eventlet wsgi instead (which happens",https://opendev.org/openstack/glance-specs/src/branch/master/specs/stein/implemented/glance/windows-support.rst
glance_store,openstack/glance_store,glance_store/_drivers/rbd.py,25,Import,from eventlet import tpool,https://opendev.org/openstack/glance_store/src/branch/master/glance_store/_drivers/rbd.py
glance_store,openstack/glance_store,glance_store/_drivers/rbd.py,28,Import,from oslo_utils import eventletutils,https://opendev.org/openstack/glance_store/src/branch/master/glance_store/_drivers/rbd.py
glance_store,openstack/glance_store,glance_store/_drivers/rbd.py,297,"Other(""if eventletutils.is_monkey_patched('thread'):"")",if eventletutils.is_monkey_patched('thread'):,https://opendev.org/openstack/glance_store/src/branch/master/glance_store/_drivers/rbd.py
glance_store,openstack/glance_store,glance_store/backend.py,155,"Other(""Store where the client library relies on eventlet "")","Store where the client library relies on eventlet GreenSockets, in which",https://opendev.org/openstack/glance_store/src/branch/master/glance_store/backend.py
glance_store,openstack/glance_store,glance_store/common/utils.py,79,"Other(""iteration. This can prevent eventlet thread starva"")",iteration. This can prevent eventlet thread starvation.,https://opendev.org/openstack/glance_store/src/branch/master/glance_store/common/utils.py
glance_store,openstack/glance_store,glance_store/common/utils.py,96,"Other(""after each read. This can prevent eventlet thread "")",after each read. This can prevent eventlet thread starvation.,https://opendev.org/openstack/glance_store/src/branch/master/glance_store/common/utils.py
glance_store,openstack/glance_store,glance_store/common/utils.py,124,"Other(""An eventlet thread friendly class for reading in i"")",An eventlet thread friendly class for reading in image data.,https://opendev.org/openstack/glance_store/src/branch/master/glance_store/common/utils.py
glance_store,openstack/glance_store,glance_store/common/utils.py,128,"Other(""one image being uploaded/downloaded this prevents "")",one image being uploaded/downloaded this prevents eventlet thread,https://opendev.org/openstack/glance_store/src/branch/master/glance_store/common/utils.py
glance_store,openstack/glance_store,requirements.txt,11,"Other(""eventlet!=0.18.3,!=0.20.1,>=0.18.2 # MIT"")","eventlet!=0.18.3,!=0.20.1,>=0.18.2 # MIT",https://opendev.org/openstack/glance_store/src/branch/master/requirements.txt
governance,openstack/governance,goals/completed/pike/python35.rst,372,"Other(""- Glance is affected by the eventlet ssl-handshake"")",- Glance is affected by the eventlet ssl-handshake-drop problem in py35,https://opendev.org/openstack/governance/src/branch/master/goals/completed/pike/python35.rst
governance,openstack/governance,goals/completed/pike/python35.rst,374,"Other(""- Fix will have to occur in eventlet (not sure tha"")",- Fix will have to occur in eventlet (not sure that will actually happen),https://opendev.org/openstack/governance/src/branch/master/goals/completed/pike/python35.rst
governance,openstack/governance,goals/completed/pike/python35.rst,377,"Other(""named 'glance-eventlet-ssl-handshake-broken-py35' "")",named 'glance-eventlet-ssl-handshake-broken-py35' so that it's obvious,https://opendev.org/openstack/governance/src/branch/master/goals/completed/pike/python35.rst
governance,openstack/governance,goals/selected/remove-eventlet.rst,28,"Other(""eventlet-removal"")",eventlet-removal,https://opendev.org/openstack/governance/src/branch/master/goals/selected/remove-eventlet.rst
governance,openstack/governance,goals/selected/remove-eventlet.rst,33,"Other(""* https://etherpad.opendev.org/p/epoxy-eventlet-tr"")",* https://etherpad.opendev.org/p/epoxy-eventlet-tracking,https://opendev.org/openstack/governance/src/branch/master/goals/selected/remove-eventlet.rst
governance,openstack/governance,goals/selected/remove-eventlet.rst,103,"Other(""A dedicated IRC channel (``#openstack-eventlet-rem"")",A dedicated IRC channel (``#openstack-eventlet-removal``) has been created.,https://opendev.org/openstack/governance/src/branch/master/goals/selected/remove-eventlet.rst
governance,openstack/governance,goals/selected/remove-eventlet.rst,110,"Other(""eventlet.readthedocs"")",.. [1] https://eventlet.readthedocs.io/en/latest/asyncio/migration.html,https://opendev.org/openstack/governance/src/branch/master/goals/selected/remove-eventlet.rst
governance,openstack/governance,goals/selected/remove-eventlet.rst,111,"Other("".. [2] https://github.com/eventlet/eventlet/pull/9"")",.. [2] https://github.com/eventlet/eventlet/pull/982,https://opendev.org/openstack/governance/src/branch/master/goals/selected/remove-eventlet.rst
governance,openstack/governance,goals/selected/remove-eventlet.rst,112,"Other(""eventlet.readthedocs"")",.. [3] https://eventlet.readthedocs.io/en/latest/design_patterns.html,https://opendev.org/openstack/governance/src/branch/master/goals/selected/remove-eventlet.rst
governance,openstack/governance,reference/legacy.yaml,1259,"Other(""deb-python-aioeventlet:"")",deb-python-aioeventlet:,https://opendev.org/openstack/governance/src/branch/master/reference/legacy.yaml
governance,openstack/governance,reference/legacy.yaml,1261,"Other(""- openstack/deb-python-aioeventlet"")",- openstack/deb-python-aioeventlet,https://opendev.org/openstack/governance/src/branch/master/reference/legacy.yaml
governance,openstack/governance,reference/legacy.yaml,1385,"Other(""deb-python-eventlet:"")",deb-python-eventlet:,https://opendev.org/openstack/governance/src/branch/master/reference/legacy.yaml
governance,openstack/governance,reference/legacy.yaml,1387,"Other(""- openstack/deb-python-eventlet"")",- openstack/deb-python-eventlet,https://opendev.org/openstack/governance/src/branch/master/reference/legacy.yaml
governance,openstack/governance,reference/popup-teams.rst,111,"Other(""eventlet.readthedocs"")",`Eventlet <https://eventlet.readthedocs.io/>`_ is an open source library that,https://opendev.org/openstack/governance/src/branch/master/reference/popup-teams.rst
governance,openstack/governance,reference/popup-teams.rst,116,"Other(""versions, and it is becoming untenable to maintain"")","versions, and it is becoming untenable to maintain eventlet's",https://opendev.org/openstack/governance/src/branch/master/reference/popup-teams.rst
governance,openstack/governance,reference/popup-teams.rst,117,"Other(""strategy of monkey-patching stdlib. Further, event"")","strategy of monkey-patching stdlib. Further, eventlet's development has",https://opendev.org/openstack/governance/src/branch/master/reference/popup-teams.rst
governance,openstack/governance,reference/popup-teams.rst,121,Import,This pop-up team tracks the migration away from eventlet across OpenStack.,https://opendev.org/openstack/governance/src/branch/master/reference/popup-teams.rst
governance,openstack/governance,reference/popup-teams.rst,135,"Other(""eventlet within the projects they maintain."")",eventlet within the projects they maintain.,https://opendev.org/openstack/governance/src/branch/master/reference/popup-teams.rst
hacking,openstack/hacking,HACKING.rst,96,Import,import eventlet,https://opendev.org/openstack/hacking/src/branch/master/HACKING.rst
hacking,openstack/hacking,test-requirements.txt,17,"Other(""eventlet!=0.18.3,!=0.20.1,>=0.18.2 # MIT"")","eventlet!=0.18.3,!=0.20.1,>=0.18.2 # MIT",https://opendev.org/openstack/hacking/src/branch/master/test-requirements.txt
heat,openstack/heat,releasenotes/notes/drop-heat-wsgi-scripts-using-eventlet-fb27d7912ffbd0a4.yaml,4,"Other(""All wsgi application implementations using eventle"")",All wsgi application implementations using eventlet for,https://opendev.org/openstack/heat/src/branch/master/releasenotes/notes/drop-heat-wsgi-scripts-using-eventlet-fb27d7912ffbd0a4.yaml
heat,openstack/heat,releasenotes/notes/drop-heat-wsgi-scripts-using-eventlet-fb27d7912ffbd0a4.yaml,6,"Other(""to dropping eventlet usage from heat."")",to dropping eventlet usage from heat.,https://opendev.org/openstack/heat/src/branch/master/releasenotes/notes/drop-heat-wsgi-scripts-using-eventlet-fb27d7912ffbd0a4.yaml
heat-specs,openstack/heat-specs,specs/liberty/heat-python34-support.rst,28,"Other(""was eventlet and now that eventlet fully supports "")","was eventlet and now that eventlet fully supports python3, it is possible",https://opendev.org/openstack/heat-specs/src/branch/master/specs/liberty/heat-python34-support.rst
ironic,openstack/ironic,doc/source/admin/report.txt,20,"Other(""/usr/local/lib/python2.7/dist-packages/eventlet/hu"")",/usr/local/lib/python2.7/dist-packages/eventlet/hubs/hub.py:346 in run,https://opendev.org/openstack/ironic/src/branch/master/doc/source/admin/report.txt
ironic,openstack/ironic,doc/source/admin/report.txt,23,"Other(""/usr/local/lib/python2.7/dist-packages/eventlet/hu"")",/usr/local/lib/python2.7/dist-packages/eventlet/hubs/poll.py:82 in wait,https://opendev.org/openstack/ironic/src/branch/master/doc/source/admin/report.txt
ironic,openstack/ironic,doc/source/admin/report.txt,41,"Other(""eventlet.greenthread"")",`eventlet.greenthread.sleep(self.wait_interval)`,https://opendev.org/openstack/ironic/src/branch/master/doc/source/admin/report.txt
ironic,openstack/ironic,doc/source/admin/report.txt,43,"Other(""/usr/local/lib/python2.7/dist-packages/eventlet/gr"")",/usr/local/lib/python2.7/dist-packages/eventlet/greenthread.py:34 in sleep,https://opendev.org/openstack/ironic/src/branch/master/doc/source/admin/report.txt
ironic,openstack/ironic,doc/source/admin/report.txt,46,"Other(""/usr/local/lib/python2.7/dist-packages/eventlet/hu"")",/usr/local/lib/python2.7/dist-packages/eventlet/hubs/hub.py:294 in switch,https://opendev.org/openstack/ironic/src/branch/master/doc/source/admin/report.txt
ironic,openstack/ironic,doc/source/admin/report.txt,231,Wsgi,eventlet.wsgi.server=INFO,https://opendev.org/openstack/ironic/src/branch/master/doc/source/admin/report.txt
ironic,openstack/ironic,ironic/hacking/checks.py,35,"Other(""_eventlet_re = re.compile(r\""\\b(import|from)\\s+even"")","_eventlet_re = re.compile(r""\b(import|from)\s+eventlet\b"")",https://opendev.org/openstack/ironic/src/branch/master/ironic/hacking/checks.py
ironic,openstack/ironic,ironic/hacking/checks.py,62,"Other(""def no_eventlet_imports(logical_line):"")",def no_eventlet_imports(logical_line):,https://opendev.org/openstack/ironic/src/branch/master/ironic/hacking/checks.py
ironic,openstack/ironic,ironic/hacking/checks.py,63,"Other(""\""\""\""Check for eventlet imports.\""\""\"""")","""""""Check for eventlet imports.""""""",https://opendev.org/openstack/ironic/src/branch/master/ironic/hacking/checks.py
ironic,openstack/ironic,ironic/hacking/checks.py,64,"Other(""if _eventlet_re.search(logical_line):"")",if _eventlet_re.search(logical_line):,https://opendev.org/openstack/ironic/src/branch/master/ironic/hacking/checks.py
ironic,openstack/ironic,ironic/hacking/checks.py,65,"Other(""yield 0, \""I319: eventlet import not allowed\"""")","yield 0, ""I319: eventlet import not allowed""",https://opendev.org/openstack/ironic/src/branch/master/ironic/hacking/checks.py
ironic,openstack/ironic,releasenotes/notes/agent-last-command-4ec6967c995ba84a.yaml,5,"Other(""sporadically happens before of the eventlet's TLS "")","sporadically happens before of the eventlet's TLS implementation), we",https://opendev.org/openstack/ironic/src/branch/master/releasenotes/notes/agent-last-command-4ec6967c995ba84a.yaml
ironic,openstack/ironic,releasenotes/notes/conductor-graceful-shutdown-timeout-db26a9194cf27bc2.yaml,15,"Other(""need to remove usage of eventlet."")",need to remove usage of eventlet.,https://opendev.org/openstack/ironic/src/branch/master/releasenotes/notes/conductor-graceful-shutdown-timeout-db26a9194cf27bc2.yaml
ironic,openstack/ironic,releasenotes/notes/fix-pxe-filter-post-eventlet-1d12665dbfe11564.yaml,6,"Other(""The launcher was inadvertently broken during the r"")",The launcher was inadvertently broken during the removal of eventlet.,https://opendev.org/openstack/ironic/src/branch/master/releasenotes/notes/fix-pxe-filter-post-eventlet-1d12665dbfe11564.yaml
ironic,openstack/ironic,releasenotes/notes/localrpc-403d72535e3e0048.yaml,6,"Other(""model is not compatible with the post-eventlet arc"")",model is not compatible with the post-eventlet architecture.,https://opendev.org/openstack/ironic/src/branch/master/releasenotes/notes/localrpc-403d72535e3e0048.yaml
ironic,openstack/ironic,releasenotes/notes/logging-keystoneauth-9db7e56c54c2473d.yaml,5,Wsgi,- Log eventlet.wsgi.server events with a proper logger name and ignore DEBUG,https://opendev.org/openstack/ironic/src/branch/master/releasenotes/notes/logging-keystoneauth-9db7e56c54c2473d.yaml
ironic,openstack/ironic,releasenotes/notes/migrate-api-and-json-rpc-out-of-eventlet-4ef744d7601111d6.yaml,6,"Other(""/ eventlet stack.  Behaviour and CLI commands are "")",/ eventlet stack.  Behaviour and CLI commands are unchanged.,https://opendev.org/openstack/ironic/src/branch/master/releasenotes/notes/migrate-api-and-json-rpc-out-of-eventlet-4ef744d7601111d6.yaml
ironic,openstack/ironic,releasenotes/notes/no-localrpc-09e47b3a9229ad8e.yaml,5,Import,"It was required during the transition away from eventlet, and is no longer",https://opendev.org/openstack/ironic/src/branch/master/releasenotes/notes/no-localrpc-09e47b3a9229ad8e.yaml
ironic,openstack/ironic,releasenotes/notes/threading-ironic-9873564daefcc1c2.yaml,13,"Other(""to remove the ``eventlet`` library from Ironic. Th"")",to remove the ``eventlet`` library from Ironic. The new process model,https://opendev.org/openstack/ironic/src/branch/master/releasenotes/notes/threading-ironic-9873564daefcc1c2.yaml
ironic,openstack/ironic,releasenotes/notes/threading-ironic-9873564daefcc1c2.yaml,33,"Other(""The ``eventlet`` library is no longer invoked by I"")",The ``eventlet`` library is no longer invoked by Ironic for the management,https://opendev.org/openstack/ironic/src/branch/master/releasenotes/notes/threading-ironic-9873564daefcc1c2.yaml
ironic,openstack/ironic,tox.ini,186,"Other(""I319 = checks:no_eventlet_imports"")",I319 = checks:no_eventlet_imports,https://opendev.org/openstack/ironic/src/branch/master/tox.ini
ironic-python-agent,openstack/ironic-python-agent,.pre-commit-config.yaml,14,"Other(""^releasenotes/notes/fix-high-cpu-usage-eventlet-1d"")",^releasenotes/notes/fix-high-cpu-usage-eventlet-1dccf3b81dd42c47.yaml$|,https://opendev.org/openstack/ironic-python-agent/src/branch/master/.pre-commit-config.yaml
ironic-python-agent,openstack/ironic-python-agent,releasenotes/notes/eventlet-removal-1bd8c6c2d5f8a765.yaml,4,"Other(""by Ironic Python Agent is deprecating support for "")",by Ironic Python Agent is deprecating support for eventlet in 2026.2.,https://opendev.org/openstack/ironic-python-agent/src/branch/master/releasenotes/notes/eventlet-removal-1bd8c6c2d5f8a765.yaml
